age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y
47,1,0,1,2,1,0,1,2,0,219,1,999,0,1,1.1,93.994,-36.4,4.858,5191,0
30,5,0,0,0,1,0,1,8,1,615,1,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
43,9,0,0,0,1,0,1,8,3,83,2,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
50,10,0,2,2,0,0,0,9,0,262,4,999,0,1,1.4,93.918,-42.7,4.96,5228.1,0
39,9,0,7,2,2,2,0,9,3,140,2,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
50,5,0,0,0,0,0,1,2,3,264,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
36,8,0,2,0,1,1,0,2,1,67,1,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
39,6,0,0,0,1,1,0,9,0,173,1,999,0,1,1.4,93.918,-42.7,4.96,5228.1,0
29,9,2,0,0,0,0,1,2,0,207,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
44,9,0,0,0,0,0,0,5,3,37,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0
37,6,0,2,2,1,0,0,9,0,623,1,999,0,1,1.4,93.918,-42.7,4.96,5228.1,0
51,5,2,3,2,1,1,0,5,2,53,2,999,0,1,-0.1,93.2,-42,4.021,5195.8,0
34,5,2,0,0,1,0,1,2,3,199,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
35,5,0,3,0,1,0,1,2,2,122,1,999,0,1,1.1,93.994,-36.4,4.859,5191,0
54,1,0,0,2,0,0,0,2,0,194,2,999,1,0,-1.8,92.893,-46.2,1.299,5099.1,0
32,8,2,6,0,2,2,1,8,0,230,2,999,0,1,1.4,94.465,-41.8,4.865,5228.1,0
25,7,2,0,0,1,0,0,2,4,149,1,999,0,1,-1.8,92.893,-46.2,1.266,5099.1,0
37,6,0,4,0,1,0,1,2,1,130,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
34,5,0,3,0,1,0,0,9,1,216,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
38,5,1,3,0,0,0,0,4,0,62,1,999,0,1,-1.8,93.075,-47.1,1.392,5099.1,0
34,2,1,4,0,0,0,1,2,2,243,3,999,0,1,1.1,93.994,-36.4,4.864,5191,0
27,6,0,4,2,1,0,1,8,4,75,2,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
43,8,0,2,2,0,1,1,2,1,226,1,999,0,1,1.1,93.994,-36.4,4.856,5191,0
51,8,0,4,0,1,0,0,9,1,166,2,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
49,11,0,0,2,1,0,0,3,1,54,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
32,6,0,6,0,0,0,1,8,2,24,1,999,0,1,1.4,94.465,-41.8,4.967,5228.1,0
35,6,0,4,0,1,0,1,8,2,44,2,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
32,6,0,2,0,1,0,0,2,4,413,1,999,0,1,-1.8,92.893,-46.2,1.327,5099.1,0
48,8,0,6,0,0,0,1,9,1,316,3,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
44,6,1,2,0,1,0,1,2,3,166,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
32,3,2,3,0,1,0,0,5,3,199,1,999,0,1,-0.1,93.2,-42,4.12,5195.8,0
44,9,0,0,0,2,2,1,2,1,158,1,999,0,1,1.1,93.994,-36.4,4.856,5191,0
38,8,0,6,0,1,0,1,2,1,76,1,999,0,1,1.1,93.994,-36.4,4.856,5191,0
30,5,0,6,0,1,0,0,8,4,80,1,999,0,1,-2.9,92.963,-40.8,1.26,5076.2,0
24,9,2,0,0,1,0,0,9,3,57,2,999,0,1,1.4,93.918,-42.7,4.957,5228.1,0
55,8,0,1,2,1,0,1,2,2,316,7,999,0,1,1.1,93.994,-36.4,4.859,5191,0
35,3,0,3,0,0,0,0,9,4,109,3,999,0,1,1.4,93.918,-42.7,4.958,5228.1,0
35,8,2,0,0,1,0,1,8,0,92,2,999,0,1,1.4,94.465,-41.8,4.865,5228.1,0
32,5,2,3,0,1,0,0,9,2,313,1,999,0,1,1.4,93.918,-42.7,4.957,5228.1,0
31,5,0,3,0,0,0,1,8,4,256,2,999,0,1,1.4,94.465,-41.8,4.866,5228.1,0
54,6,0,2,2,1,0,0,9,2,602,5,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
30,6,0,2,0,0,0,0,9,0,196,4,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
32,8,2,6,0,0,0,0,3,3,103,1,999,0,1,1.4,93.444,-36.1,4.967,5228.1,0
25,7,2,0,0,1,0,0,2,0,15,8,999,0,1,-1.8,92.893,-46.2,1.244,5099.1,0
43,1,0,3,0,0,0,0,3,3,13,11,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
39,8,1,6,0,0,1,0,2,3,445,2,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
53,6,0,2,0,1,0,1,2,3,61,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
30,8,0,6,0,1,0,0,3,0,254,4,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
27,6,1,7,0,1,0,1,2,2,1408,2,999,0,1,1.1,93.994,-36.4,4.859,5191,0
34,8,1,2,0,0,0,1,8,3,105,1,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
45,5,2,3,0,0,0,0,5,2,27,3,999,0,1,-0.1,93.2,-42,4.021,5195.8,0
36,9,0,0,0,0,0,0,2,4,62,2,999,1,0,-1.8,92.893,-46.2,1.327,5099.1,0
37,7,2,7,0,0,0,0,3,4,928,1,999,0,1,-2.9,92.201,-31.4,0.851,5076.2,0
25,6,0,1,0,0,0,0,9,4,604,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
35,6,2,1,2,0,0,0,9,2,260,2,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
38,10,0,4,0,2,2,1,2,3,234,2,999,0,1,1.1,93.994,-36.4,4.858,5191,0
45,5,2,0,2,0,0,0,2,3,537,5,999,1,0,-1.8,92.893,-46.2,1.281,5099.1,0
49,9,0,0,2,0,0,0,3,1,241,1,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
43,5,0,6,2,1,0,0,9,4,68,2,999,0,1,1.4,93.918,-42.7,4.968,5228.1,0
59,2,0,1,2,2,2,0,9,1,202,2,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
54,8,0,0,0,1,0,0,9,1,187,4,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
50,5,2,3,2,0,1,0,3,2,70,2,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
43,5,0,0,0,0,0,0,5,1,127,1,999,0,1,-0.1,93.2,-42,4.153,5195.8,0
35,5,0,3,0,1,0,0,3,3,252,5,999,0,1,1.4,93.444,-36.1,4.967,5228.1,0
33,6,2,2,0,0,0,1,2,3,159,2,999,0,1,1.1,93.994,-36.4,4.859,5191,0
33,8,2,6,0,0,0,1,8,0,349,4,999,0,1,1.4,94.465,-41.8,4.865,5228.1,0
45,6,1,2,0,0,0,0,4,2,200,3,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
42,9,2,0,0,1,0,0,2,1,456,2,999,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
36,5,2,3,0,1,0,0,3,2,106,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
59,1,0,3,0,0,0,0,3,0,163,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
38,5,0,0,0,1,1,1,9,3,64,3,999,0,1,-2.9,92.469,-33.6,1.029,5076.2,0
34,5,2,3,0,0,0,0,3,1,161,5,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
36,6,0,2,0,0,0,0,4,4,171,1,999,0,1,-1.8,93.075,-47.1,1.365,5099.1,0
33,5,0,3,0,1,0,0,2,0,82,3,999,0,1,-1.8,92.893,-46.2,1.244,5099.1,0
55,6,0,1,0,0,0,0,9,1,395,4,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
37,1,2,3,0,1,0,0,9,1,188,3,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
33,5,1,0,0,0,0,1,2,1,190,1,999,0,1,1.1,93.994,-36.4,4.856,5191,0
29,5,0,0,0,1,0,0,8,3,37,1,999,1,0,-2.9,92.963,-40.8,1.26,5076.2,0
50,6,0,2,0,0,0,0,3,0,66,2,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
52,8,2,6,0,1,0,0,3,4,365,5,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
40,4,1,1,0,0,0,0,5,1,108,1,999,0,1,-3.4,92.649,-30.1,0.716,5017.5,0
57,1,0,3,0,1,0,1,2,4,278,4,999,0,1,1.1,93.994,-36.4,4.86,5191,0
59,6,0,1,2,2,2,0,9,0,416,4,999,0,1,1.4,93.918,-42.7,4.96,5228.1,0
35,8,2,3,0,1,0,0,4,0,79,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
28,4,2,1,0,1,0,0,4,4,156,2,999,0,1,-1.8,93.075,-47.1,1.365,5099.1,0
48,8,0,0,0,0,1,1,2,1,340,1,999,0,1,1.1,93.994,-36.4,4.856,5191,0
37,4,0,6,0,0,0,1,2,2,41,8,999,0,1,1.1,93.994,-36.4,4.864,5191,0
31,8,1,6,0,1,1,1,2,0,78,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
47,5,0,3,0,0,0,0,3,3,63,3,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
38,5,0,3,0,0,0,0,3,1,80,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
31,5,1,3,0,2,2,0,3,2,351,3,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
33,8,2,3,0,0,0,0,3,1,134,6,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
40,6,0,7,2,0,0,0,2,2,265,1,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,0
57,6,0,1,2,1,0,0,9,2,153,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
33,6,0,4,0,0,0,0,2,3,473,4,999,0,1,-1.8,92.893,-46.2,1.334,5099.1,0
47,8,0,6,0,0,0,1,2,1,79,4,999,0,1,1.1,93.994,-36.4,4.857,5191,0
30,5,2,3,0,0,0,1,8,4,48,1,999,0,1,1.4,94.465,-41.8,4.958,5228.1,0
32,5,0,3,0,1,1,0,3,3,224,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
32,11,3,3,0,0,0,1,8,4,36,7,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
35,5,2,3,0,0,1,0,2,2,174,2,999,0,1,-1.8,92.893,-46.2,1.313,5099.1,0
32,6,0,0,2,1,0,1,2,3,44,7,999,0,1,1.1,93.994,-36.4,4.857,5191,0
34,5,0,4,0,1,1,0,5,3,102,2,999,0,1,-0.1,93.2,-42,4.12,5195.8,0
54,5,0,3,0,1,0,0,3,1,243,3,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
53,6,0,2,0,1,0,0,3,0,195,2,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
42,9,0,6,0,1,0,1,2,2,149,1,999,0,1,1.1,93.994,-36.4,4.864,5191,0
52,6,0,2,2,1,0,0,2,0,186,1,999,0,1,-1.8,92.893,-46.2,1.299,5099.1,0
18,7,2,7,0,1,0,0,5,1,600,2,999,3,0,-1.1,94.767,-50.8,1.049,4963.6,0
33,4,2,3,0,1,0,0,5,4,176,1,999,1,0,-0.1,93.2,-42,4.076,5195.8,0
58,0,0,3,0,0,0,0,2,3,109,1,999,1,0,-1.8,92.893,-46.2,1.281,5099.1,0
34,8,0,0,0,1,0,0,3,3,135,3,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
40,5,1,3,0,0,0,0,9,0,114,4,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
51,8,1,6,0,0,0,0,9,2,63,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
36,5,0,0,0,0,0,0,5,4,59,2,999,0,1,-0.1,93.2,-42,4.076,5195.8,0
34,5,0,3,0,0,0,1,8,2,198,2,999,0,1,1.4,94.465,-41.8,4.947,5228.1,0
36,6,0,0,0,0,0,1,8,4,197,1,999,0,1,1.4,94.465,-41.8,4.955,5228.1,0
38,8,0,6,0,0,0,0,5,0,113,1,999,0,1,-0.1,93.2,-42,4.191,5195.8,0
29,6,0,4,0,0,0,0,2,1,342,1,999,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
37,3,0,3,0,1,1,0,3,2,139,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
38,5,0,0,2,0,0,0,9,1,733,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
56,8,1,3,2,1,0,0,9,4,49,1,999,0,1,1.4,93.918,-42.7,4.968,5228.1,0
44,6,0,2,0,1,0,0,2,0,309,1,999,0,1,-1.8,92.893,-46.2,1.299,5099.1,0
26,6,0,4,2,2,2,1,8,0,351,6,999,0,1,1.4,94.465,-41.8,4.865,5228.1,0
36,6,2,1,0,0,1,0,2,4,178,3,999,0,1,-1.8,92.893,-46.2,1.327,5099.1,0
33,9,0,0,2,0,0,1,2,0,164,3,999,0,1,1.1,93.994,-36.4,4.857,5191,0
36,6,2,2,2,0,0,1,2,1,440,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
52,10,0,2,0,1,1,1,2,2,390,2,999,0,1,1.1,93.994,-36.4,4.864,5191,0
38,8,0,6,0,0,0,0,9,4,561,2,999,0,1,-1.7,94.215,-40.3,0.846,4991.6,0
44,9,2,0,0,0,0,0,5,3,305,4,999,0,1,-0.1,93.2,-42,4.12,5195.8,0
45,6,2,4,0,1,0,1,2,3,129,5,999,0,1,1.1,93.994,-36.4,4.856,5191,0
35,8,2,3,0,0,0,0,3,3,118,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
41,6,2,1,0,1,0,0,9,4,421,6,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
43,1,0,0,0,0,0,1,2,1,24,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
43,8,2,6,0,0,0,1,8,1,315,2,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
30,6,0,1,0,0,0,1,8,1,89,4,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
45,6,0,2,0,1,0,0,9,2,297,1,999,0,1,1.4,93.918,-42.7,4.959,5228.1,0
54,5,0,0,0,1,0,0,5,0,287,1,999,0,1,-0.1,93.2,-42,4.191,5195.8,0
35,9,1,2,0,1,1,0,5,1,62,6,999,0,1,-0.1,93.2,-42,4.153,5195.8,0
39,10,1,0,0,0,0,1,2,0,225,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
33,6,0,2,2,0,1,1,8,1,321,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
41,5,0,0,0,0,1,0,4,0,239,2,999,1,0,-1.8,93.075,-47.1,1.405,5099.1,0
62,6,0,1,0,1,1,0,5,0,113,1,999,1,0,-3.4,92.649,-30.1,0.719,5017.5,0
45,1,0,7,2,0,0,0,9,0,321,3,999,0,1,1.4,93.918,-42.7,4.96,5228.1,0
47,6,0,1,2,1,0,0,2,0,369,1,999,0,1,-1.8,92.893,-46.2,1.299,5099.1,0
30,6,0,2,0,1,0,0,9,3,532,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
30,8,2,6,0,0,0,0,2,4,86,2,999,0,1,-1.8,92.893,-46.2,1.327,5099.1,0
33,5,2,3,0,1,0,1,4,3,220,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
38,6,0,2,2,0,1,0,4,2,61,2,999,2,0,-1.8,93.075,-47.1,1.405,5099.1,0
29,10,0,0,2,1,0,1,8,1,284,3,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
36,5,0,2,0,1,0,0,2,1,100,1,999,1,0,-1.8,92.893,-46.2,1.266,5099.1,0
37,6,2,0,0,1,0,1,8,0,95,3,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
50,8,0,0,2,0,0,0,3,1,679,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
47,2,0,2,0,1,0,0,1,4,155,1,999,1,0,-3,92.713,-33,0.712,5023.5,0
24,9,0,0,0,1,0,0,2,0,278,1,999,0,1,-1.8,92.893,-46.2,1.299,5099.1,0
58,10,0,3,2,0,0,1,2,2,107,4,999,0,1,1.1,93.994,-36.4,4.855,5191,0
43,1,0,3,0,0,0,0,3,3,157,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
31,5,0,0,2,0,0,1,2,1,233,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
46,6,0,1,0,1,0,0,9,0,397,3,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
32,6,0,2,2,0,0,1,9,1,89,5,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
34,5,2,3,0,1,0,0,3,0,432,1,999,0,1,1.4,93.444,-36.1,4.97,5228.1,0
31,6,0,2,0,0,0,1,8,4,296,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
31,5,0,0,0,1,0,0,2,3,14,1,999,0,1,-1.8,92.893,-46.2,1.281,5099.1,0
47,5,1,0,0,1,0,0,2,0,142,4,999,1,0,-1.8,92.893,-46.2,1.264,5099.1,0
49,6,0,1,2,1,0,1,2,1,42,3,999,0,1,1.1,93.994,-36.4,4.857,5191,0
57,6,0,2,0,1,0,1,2,2,248,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
48,5,0,0,0,1,0,1,8,0,54,1,999,0,1,-1.7,94.055,-39.8,0.711,4991.6,0
53,9,0,0,2,1,0,1,8,4,75,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
31,3,0,3,0,1,0,0,3,3,15,10,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
49,1,0,2,0,2,2,0,5,1,336,1,999,0,1,-0.1,93.2,-42,4.153,5195.8,0
47,6,0,7,2,0,0,1,8,1,705,5,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
29,8,2,6,2,1,0,0,5,4,239,1,999,0,1,-0.1,93.2,-42,4.076,5195.8,0
31,6,1,2,0,1,0,1,2,2,209,3,999,0,1,1.1,93.994,-36.4,4.857,5191,0
39,6,0,1,0,0,0,0,2,3,44,1,999,1,0,-1.8,92.893,-46.2,1.281,5099.1,0
41,8,2,3,0,1,0,0,2,4,59,4,999,0,1,-1.8,92.893,-46.2,1.327,5099.1,0
48,10,1,3,0,1,0,0,5,4,537,2,999,0,1,-0.1,93.2,-42,4.076,5195.8,0
40,8,2,6,2,1,0,0,2,4,111,3,999,0,1,-1.8,92.893,-46.2,1.266,5099.1,0
49,6,0,0,2,0,0,0,3,4,189,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
41,8,0,3,0,1,0,0,3,1,27,3,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
46,9,0,4,0,1,0,0,3,4,160,3,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
26,5,2,0,0,0,0,1,2,1,109,1,999,0,1,1.1,93.994,-36.4,4.856,5191,0
34,8,0,6,0,0,0,0,3,0,187,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
29,6,2,2,0,1,0,0,6,1,152,13,999,0,1,-1.8,92.843,-50,1.556,5099.1,0
25,5,2,3,0,1,0,1,3,4,84,1,999,0,1,-2.9,92.201,-31.4,0.851,5076.2,0
48,6,0,1,0,0,0,1,8,2,29,2,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
37,5,0,3,0,0,0,0,2,1,106,1,999,2,0,-1.8,93.876,-40,0.668,5008.7,0
37,9,0,0,0,1,0,0,2,4,87,2,12,1,2,-1.8,92.893,-46.2,1.327,5099.1,0
52,1,0,6,0,2,2,1,2,2,135,2,999,0,1,1.1,93.994,-36.4,4.855,5191,0
53,0,0,0,0,0,0,1,4,3,44,1,999,0,1,-1.8,93.075,-47.1,1.415,5099.1,0
37,1,0,3,0,1,1,0,5,1,84,2,999,0,1,-0.1,93.2,-42,4.153,5195.8,0
26,10,2,0,0,0,0,1,2,3,331,2,999,0,1,1.1,93.994,-36.4,4.859,5191,0
76,0,0,3,0,0,0,0,1,4,103,1,999,1,0,-3,92.713,-33,0.712,5023.5,0
31,8,2,3,0,1,0,0,5,3,143,3,999,0,1,-0.1,93.2,-42,4.12,5195.8,0
30,8,2,6,0,1,0,0,0,2,789,2,999,0,1,-1.1,94.199,-37.5,0.883,4963.6,0
51,9,0,4,0,1,0,1,2,0,117,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
30,8,2,3,0,1,0,0,9,0,463,2,999,0,1,1.4,93.918,-42.7,4.96,5228.1,0
39,4,0,2,0,1,0,0,5,0,151,1,999,0,1,-0.1,93.2,-42,4.191,5195.8,0
38,6,2,2,0,1,0,1,2,1,174,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
36,9,0,0,2,1,1,0,4,2,294,1,999,1,0,-1.8,93.075,-47.1,1.405,5099.1,0
40,10,0,2,0,0,0,1,5,1,40,1,999,0,1,-0.1,93.2,-42,4.153,5195.8,0
54,5,0,3,0,0,0,1,2,2,847,1,999,0,1,1.1,93.994,-36.4,4.855,5191,0
54,5,0,3,0,0,0,0,6,0,47,2,999,0,1,-1.8,92.843,-50,1.56,5099.1,0
44,6,0,2,2,1,0,1,8,3,103,5,999,0,1,1.4,94.465,-41.8,4.958,5228.1,0
29,8,2,0,0,0,0,0,2,0,158,1,13,3,0,-1.8,93.876,-40,0.701,5008.7,0
39,1,1,3,2,1,0,1,2,1,378,3,999,0,1,1.1,93.994,-36.4,4.857,5191,0
35,6,0,2,0,0,0,1,8,0,388,12,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
27,6,0,4,2,1,0,0,9,1,163,2,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
57,5,0,3,0,1,0,1,2,4,213,4,999,0,1,1.1,93.994,-36.4,4.86,5191,0
25,6,0,2,2,0,0,0,9,1,42,4,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
40,5,1,3,0,0,0,0,9,0,206,10,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
30,5,2,0,0,1,0,0,9,1,102,7,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
30,3,2,3,0,1,0,0,9,3,90,3,999,0,1,-2.9,92.469,-33.6,1.029,5076.2,0
45,5,1,3,0,1,0,0,3,0,141,3,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
44,8,0,2,0,1,0,0,7,1,306,1,2,1,2,-3.4,92.431,-26.9,0.742,5017.5,0
38,9,0,2,0,0,0,1,8,2,31,1,999,0,1,1.4,94.465,-41.8,4.967,5228.1,0
37,6,0,0,0,1,0,0,2,2,142,1,999,0,1,-1.8,92.893,-46.2,1.313,5099.1,0
43,9,0,3,0,1,0,0,9,1,135,1,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
32,5,1,3,0,1,0,0,9,4,151,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
56,5,0,0,2,0,0,0,9,3,120,4,999,0,1,1.4,93.918,-42.7,4.957,5228.1,0
34,5,0,3,0,1,1,0,3,1,80,3,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
33,1,0,3,0,0,0,0,3,1,85,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
37,1,0,3,0,0,0,0,3,1,208,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
53,9,1,0,0,1,0,0,5,1,233,1,999,0,1,-0.1,93.2,-42,4.153,5195.8,0
32,5,0,0,0,0,0,0,3,3,96,1,999,0,1,-2.9,92.201,-31.4,0.879,5076.2,0
33,9,2,0,0,0,0,1,8,3,375,2,999,0,1,1.4,94.465,-41.8,4.958,5228.1,0
52,1,0,3,2,1,1,0,3,4,118,1,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
40,1,0,0,0,1,1,1,2,1,265,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
54,2,0,6,0,0,0,0,9,1,604,2,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
56,5,1,3,0,0,0,0,9,1,213,1,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
49,6,0,2,2,1,0,1,2,2,281,27,999,0,1,1.1,93.994,-36.4,4.857,5191,0
32,8,0,6,0,1,1,0,2,3,160,1,999,0,1,-1.8,92.893,-46.2,1.334,5099.1,0
55,8,0,6,2,0,0,0,9,0,240,2,999,0,1,1.4,93.918,-42.7,4.96,5228.1,0
40,8,0,6,0,1,0,1,8,0,217,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
51,1,0,3,0,1,0,0,2,0,131,2,999,4,0,-1.8,93.876,-40,0.697,5008.7,0
27,1,2,3,0,1,0,0,2,0,115,2,3,1,2,-1.8,92.893,-46.2,1.264,5099.1,0
55,11,0,7,2,1,0,0,3,2,103,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
37,5,2,2,0,1,1,0,2,3,147,1,999,0,1,-1.8,92.893,-46.2,1.281,5099.1,0
33,5,0,0,0,0,0,0,3,1,210,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
32,5,2,3,0,1,0,0,3,0,151,3,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
51,2,0,1,2,0,1,0,3,4,126,1,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
34,1,0,3,0,1,0,0,3,4,294,6,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
28,6,0,4,2,0,0,0,2,0,68,2,999,1,0,-1.8,92.893,-46.2,1.299,5099.1,0
27,6,2,2,2,1,0,1,9,0,21,31,999,0,1,1.4,93.918,-42.7,4.96,5228.1,0
34,9,0,0,0,1,0,0,4,3,281,3,999,0,1,-1.8,93.075,-47.1,1.445,5099.1,0
44,5,1,0,0,0,0,1,8,1,132,4,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
41,4,0,2,0,0,1,0,4,0,322,1,9,1,2,-1.8,93.075,-47.1,1.466,5099.1,0
46,5,0,3,0,1,0,0,9,3,28,11,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
35,5,1,3,0,1,0,0,5,2,28,3,999,1,0,-0.1,93.2,-42,4.021,5195.8,0
35,1,2,3,0,1,0,0,3,0,151,2,999,0,1,1.4,93.444,-36.1,4.97,5228.1,0
37,5,2,0,0,1,0,1,9,1,49,4,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
35,5,2,3,0,0,1,0,8,0,141,2,4,3,2,-1.7,94.055,-39.8,0.72,4991.6,0
48,3,0,2,2,0,0,1,8,2,246,4,999,0,1,1.4,94.465,-41.8,4.967,5228.1,0
36,5,0,0,0,1,0,0,3,2,171,11,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
39,9,2,0,2,0,1,1,8,0,126,3,999,0,1,1.4,94.465,-41.8,4.96,5228.1,0
29,10,0,1,2,1,0,1,2,0,224,3,999,0,1,-1.8,92.893,-46.2,1.299,5099.1,0
42,5,2,3,0,0,0,0,3,3,286,3,999,0,1,1.4,93.444,-36.1,4.967,5228.1,0
24,6,2,2,0,2,2,0,8,0,128,1,3,1,2,-2.9,92.963,-40.8,1.266,5076.2,0
48,1,0,3,0,0,1,1,8,4,94,1,999,0,1,1.4,94.465,-41.8,4.866,5228.1,0
29,9,0,2,0,0,0,0,2,1,212,1,999,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
37,8,0,6,0,1,0,1,9,1,242,6,999,0,1,1.4,93.918,-42.7,4.955,5228.1,0
